Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Momentum,ROC,Daily_Return,Volatility_10,Volatility_20,Volatility_50,Volume_SMA_20,Volume_Ratio,Price_Change,Price_Change_Pct,High_Low_Pct,Open_Close_Pct,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag5,sentiment_mean,sentiment_median,sentiment_std,sentiment_min,sentiment_max,article_count,positive_ratio
2024-04-30,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,77483600.0,505.8400024414062,502.97999877929686,508.48499755859376,511.2395983886719,505.1189999101689,505.46173684961104,507.5579186116319,-2.443950000822952,-2.32363661939857,-0.1203133814243817,38.76343335817148,508.48499755859376,523.8071707415011,493.1628243756864,30.64434636581467,0.2877263722771959,-1.54998779296875,-0.3078243196485554,-0.0158412473256882,0.0088708268292396,0.0086627782960755,0.0076011991861461,72821545.0,1.0640202703746535,-8.079986572265625,-1.5841247325688257,1.510017611532359,-1.2938466658513603,510.05999755859375,508.260009765625,503.489990234375,505.6499938964844,,,0.0,,,0.0,
2024-05-01,501.3800048828125,508.1900024414063,499.8699951171875,500.3500061035156,80242800.0,504.8280029296875,502.9600006103516,507.531999206543,511.3113983154297,503.5293353079512,504.5323312594118,506.871450753716,-2.7035873895789564,-2.3996267734346475,-0.3039606161443089,32.953450220142784,507.531999206543,522.3559597875819,492.7080386255041,29.647921162077807,0.2577572787054706,-0.1999816894531818,-0.0399523912356772,-0.0032471509764099,0.0087208970239732,0.0086456259770166,0.0075737091936372,73875895.0,1.0861837951337172,-1.6300048828125,-0.3247150976409929,1.6628374583246257,-0.2054327594371491,501.9800109863281,510.05999755859375,508.260009765625,505.4100036621094,,,0.0,,,0.0,
2024-05-02,504.1499938964844,505.8900146484375,499.5499877929688,505.0299987792969,62550200.0,505.1360046386719,503.51100158691406,507.1299987792969,511.4677984619141,504.0295564650664,504.6228162630273,506.6960743752,-2.5028641343872664,-2.420274245625172,-0.082589888762095,44.0973541934134,507.1299987792969,521.7563626478325,492.5036349107614,29.252727737071098,0.428211822881092,5.510009765625,1.103060915841386,0.0093534378309032,0.00915816114962,0.0086281073387025,0.0076838335272802,72160500.0,0.8668204904345175,4.67999267578125,0.9353437830903256,1.255376288694357,0.174552195470856,500.3500061035156,501.9800109863281,510.05999755859375,503.489990234375,,,0.0,,,0.0,
2024-05-03,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,72756700.0,505.7420043945313,505.12400207519534,506.7729995727539,511.5435986328125,506.44970715835166,505.8350330415535,507.13359191517344,-1.8177056581685065,-2.2997605281338385,0.482054869965332,56.95687126561645,506.7729995727539,520.5626739751569,492.9833251703509,27.579348804806106,0.6637822924731577,16.1300048828125,3.2575338806684804,0.0123953226159951,0.0090659148149546,0.008771051144272,0.0073159706901715,72071010.0,1.0095140889519931,6.260009765625,1.2395322615995186,0.7803771182093108,0.0254333050084326,505.0299987792969,500.3500061035156,501.9800109863281,508.260009765625,,,0.0,,,0.0,
2024-05-06,513.75,516.6099853515625,513.2999877929688,516.5700073242188,47264700.0,507.04400634765625,506.8090026855469,506.6655014038086,511.7179986572266,509.82314054697406,507.7868465474926,508.03229814460633,-0.8389895059943342,-2.0076063237059376,1.1686168177116034,62.18237221759402,506.6655014038086,520.0917674533431,493.2392353542741,26.85253209906898,0.8688481177070653,16.850006103515625,3.371889470574495,0.010326817835387,0.0091540356175828,0.0091077806311923,0.0074554236358385,72014155.0,0.6563251349682573,5.279998779296875,1.0326817835387023,0.640764564659727,0.5489065351277372,511.2900085449219,505.0299987792969,500.3500061035156,510.05999755859375,,,0.0,,,0.0,
2024-05-07,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,52561300.0,510.0760070800781,507.9580047607422,506.5565017700195,511.9409991455078,512.2620985807953,509.48742256584615,508.89969971639977,-0.0171572981595886,-1.609516518596668,1.5923592204370791,66.22973156943146,506.5565017700195,519.5795439756446,493.5334595643945,26.04608441125009,0.9063379627936176,11.490020751953123,2.2723268843359934,0.0011034464179817,0.008662195066097,0.0091073801918135,0.0074332773587998,71239760.0,0.7378084934592705,0.57000732421875,0.1103446417981768,0.4099460604743024,-0.0811467099732148,516.5700073242188,511.2900085449219,505.0299987792969,501.9800109863281,,,0.0,,,0.0,
2024-05-08,515.260009765625,517.739990234375,515.1400146484375,517.1900024414062,42047200.0,513.4440063476562,509.1360046386719,506.71000213623046,512.1461993408203,513.904733200999,510.88789163412974,509.6892523568766,0.6309114897330801,-1.1614309169307184,1.7923424066637983,67.62419954476249,506.71000213623046,520.1733394251892,493.2466648472717,26.92667457791748,0.8892051458062501,11.779998779296877,2.3307806917039904,9.666200942248793e-05,0.0086438501765819,0.0088079939093023,0.0074307061435633,69209480.0,0.6075352682898354,0.04998779296875,0.0096662009422487,0.5027118802885324,0.3745667506118204,517.1400146484375,516.5700073242188,511.2900085449219,500.3500061035156,,,0.0,,,0.0,
2024-05-09,517.3800048828125,520.2100219726562,516.7100219726562,520.1699829101562,43643700.0,516.4720031738282,510.80400390625,506.8185012817383,512.4243988037109,515.9931497707181,512.5755445934072,510.6874171714746,1.369187056218948,-0.6553073223007853,2.024494378519733,75.65127682496797,506.8185012817383,520.6936094855556,492.943393077921,27.75021640763464,0.9811307210110513,16.67999267578125,3.312874734216007,0.0057618678912643,0.0084150664221512,0.0087398461875134,0.0074641196273114,67886715.0,0.6428901442646032,2.97998046875,0.5761867891264316,0.6728569727185738,0.5392512275335583,517.1900024414062,517.1400146484375,516.5700073242188,505.0299987792969,,,0.0,,,0.0,
2024-05-10,521.8099975585938,522.6400146484375,519.5900268554688,520.8400268554688,52233200.0,518.3820068359375,512.0620056152344,507.318002319336,512.679599609375,517.6087754656351,514.0781777319638,511.6543323794741,1.9854556118527853,-0.1271547354700711,2.1126103473228564,73.53992216183562,507.318002319336,522.4651653608314,492.1708392778405,30.29432608299089,0.9463550203787134,12.58001708984375,2.475114478442795,0.0012881249732326,0.0081410603950551,0.0080904573505734,0.0074521576514564,65870320.0,0.7929701874835282,0.6700439453125,0.1288124973232607,0.5855901305018385,-0.185885802813903,520.1699829101562,517.1900024414062,517.1400146484375,511.2900085449219,,,0.0,,,0.0,
2024-05-13,522.5599975585938,522.6699829101562,519.739990234375,520.9099731445312,36716400.0,519.25,513.1470031738281,508.14100036621096,512.8407995605469,518.7091746919339,515.3203223524306,512.5358219761463,2.4512405874814363,0.3885243291202303,2.0627162583612058,69.56409126797506,508.14100036621096,524.3812582841932,491.9007424482287,32.480515835964525,0.8931271548397535,10.8499755859375,2.127195945157628,0.0001342951490974,0.0081628700515916,0.0074458698732363,0.0073415946742439,63101070.0,0.5818665198545762,0.0699462890625,0.0134295149097463,0.5624758263110269,-0.3157578884283972,520.8400268554688,520.1699829101562,517.1900024414062,516.5700073242188,,,0.0,,,0.0,
2024-05-14,521.1099853515625,523.8300170898438,520.5599975585938,523.2999877929688,57535900.0,520.4819946289062,515.2790008544922,509.1294998168945,513.0607995605469,520.2394457256122,516.7711706143466,513.5609806253675,2.97889390971568,0.9065982452393204,2.07229566447636,71.73752950712806,509.1294998168945,526.5517139054009,491.7072857283881,34.84442817701279,0.9066787350932236,21.319976806640625,4.247176449267279,0.0045881529854572,0.0051719362438264,0.0074272107906799,0.0073630090832124,62303665.0,0.9234753685838546,2.3900146484375,0.4588152985457228,0.6248843125415294,0.4202572399238873,520.9099731445312,520.8400268554688,520.1699829101562,517.1400146484375,,,0.0,,,0.0,
2024-05-15,525.8300170898438,530.0800170898438,525.1799926757812,529.780029296875,59504900.0,523.0,518.2220031738282,510.5910018920898,513.5128002929688,523.4196402493665,519.1364176475336,515.1056519274158,3.8752763885900094,1.5003338739094585,2.3749425146805514,78.75741240971915,510.5910018920898,529.7957212008603,491.3862825833193,38.40943861754096,0.9995914570858084,29.43002319335937,5.881887245799434,0.0123830339290393,0.005038013202832,0.0075329601668459,0.0073951356904558,61483395.0,0.9678206611720124,6.48004150390625,1.2383033929039389,0.9249167849089784,0.7511956485276776,523.2999877929688,520.9099731445312,520.8400268554688,517.1900024414062,,,0.0,,,0.0,
2024-05-16,529.8800048828125,531.52001953125,528.5399780273438,528.6900024414062,50244800.0,524.70400390625,520.588003540039,512.0495025634766,513.8916003417969,525.1764276467131,520.8734330646013,516.3993995954149,4.446453950364912,2.0895578892005493,2.356896061164363,74.30404286834539,512.0495025634766,532.1249545451354,491.9740505818178,40.15090396331766,0.9144489472299951,23.66000366210937,4.684870942181205,-0.0020575083906342,0.0054081065162391,0.0075329523979807,0.0073818124221574,60268230.0,0.8336863385568151,-1.09002685546875,-0.2057508390634232,0.5636651894578851,-0.2245796086737466,529.780029296875,523.2999877929688,520.9099731445312,520.1699829101562,,,0.0,,,0.0,
2024-05-17,528.8099975585938,529.52001953125,527.3200073242188,529.4500122070312,59187600.0,526.4260009765625,522.40400390625,513.7640029907227,514.1844006347657,526.6009558334858,522.4328110904976,517.6423150822355,4.903913457841099,2.65242900292866,2.25148445491244,73.65209855549814,513.7640029907227,533.6218941528782,493.90611182856713,39.71578232431108,0.8949565713755752,18.16000366210937,3.551801005028605,0.0014375338328991,0.0047199302271242,0.0070358141889413,0.0072632757467963,58116980.0,1.018421810630903,0.760009765625,0.1437533832899129,0.4155278414028966,0.1210292262612876,528.6900024414062,529.780029296875,523.2999877929688,520.8400268554688,,,0.0,,,0.0,
2024-05-20,529.5700073242188,531.5599975585938,529.1699829101562,530.0599975585938,37764200.0,528.256005859375,523.7530029296875,515.2810028076171,514.5512005615234,527.7539697418551,523.819572266515,518.8249515085554,5.255096650343489,3.172962532411625,2.082134117931864,91.885358958835,515.2810028076171,535.2567508986804,495.3052547165539,39.95149618212645,0.8699234362488896,13.489990234375,2.61145440949075,0.0011521113183465,0.0040974766880819,0.0069139133592179,0.0072010257918472,56607140.0,0.667127857015917,0.6099853515625,0.1152111318346582,0.4508951174292875,0.0925260546477688,529.4500122070312,528.6900024414062,529.780029296875,520.9099731445312,,,0.0,,,0.0,
2024-05-21,529.280029296875,531.52001953125,529.0700073242188,531.3599853515625,33437000.0,529.8680053710938,525.175,516.566502380371,514.9528002929687,528.9559749450909,525.1905564637964,520.0187642555085,5.574055765841877,3.653181179097676,1.9208745867442008,96.71580062359148,516.566502380371,537.2298291365748,495.9031756241672,41.32665351240763,0.8579646962401634,14.219970703125,2.749733205772528,0.0024525295229904,0.0040652211127313,0.0065894921248042,0.0072013382874056,55047310.0,0.6074229603590076,1.29998779296875,0.2452529522990465,0.4610833097283857,0.3929783743117285,530.0599975585938,529.4500122070312,528.6900024414062,523.2999877929688,,,0.0,,,0.0,
2024-05-22,530.6500244140625,531.3800048828125,527.5999755859375,529.8300170898438,48390000.0,529.8780029296875,526.4390014648437,517.7875030517578,515.2138000488281,529.2473223266752,526.0340947594414,520.95316928735,5.638381755501541,4.050221294378449,1.588160461123092,91.27831434112426,517.7875030517578,538.5607581296197,497.0142479738958,41.546510155723865,0.789856211579468,12.6400146484375,2.443978922401834,-0.0028793441431358,0.0043759595892345,0.0066681617466013,0.007073476045601,54670405.0,0.8851223984896399,-1.52996826171875,-0.2879344143135842,0.7134418917292141,-0.1545288394406826,531.3599853515625,530.0599975585938,529.4500122070312,529.780029296875,,,0.0,,,0.0,
2024-05-23,532.9600219726562,533.0700073242188,524.719970703125,525.9600219726562,57211200.0,529.3320068359375,527.0180053710938,518.9110046386719,515.4136010742187,528.1515555420023,526.0206269800259,521.4300124002364,5.315806988701411,4.3033384332430415,1.0124685554583692,76.5280590705657,518.9110046386719,538.8418570906678,498.980152186676,39.86170490399178,0.6768368249918605,5.7900390625,1.1131051872902968,-0.0073042202071599,0.0051512694090917,0.0068818470121778,0.0071541497798051,54074845.0,1.0580002587154895,-3.8699951171875,-0.7304220207159928,1.5875800958742552,-1.313419339426389,529.8300170898438,531.3599853515625,530.0599975585938,528.6900024414062,,,0.0,,,0.0,
2024-05-24,527.8499755859375,530.27001953125,526.8800048828125,529.4400024414062,41291100.0,529.3300048828125,527.8780029296875,519.970004272461,515.7034008789062,528.5810378418037,526.6423316093677,522.1928685946334,5.280103753089293,4.498691497212292,0.7814122558770009,74.89363108758377,519.970004272461,539.7683092286533,500.17169931626864,39.59660991238462,0.7391618421349593,8.5999755859375,1.651174092332954,0.0066164353246811,0.005438231670588,0.0067514868085067,0.0071987521556241,52924095.0,0.7801947298295795,3.47998046875,0.6616435324681147,0.6403019478704155,0.3012270396912963,525.9600219726562,529.8300170898438,531.3599853515625,529.4500122070312,,,0.0,,,0.0,
2024-05-28,530.27001953125,530.510009765625,527.1099853515625,529.8099975585938,36269600.0,529.2800048828125,528.7680053710938,520.9575042724609,516.1030010986328,528.9906910807338,527.2182708728633,522.918309448344,5.221474290056676,4.643248055781169,0.5782262342755073,74.6978576986501,520.9575042724609,540.6444504455745,501.27055809934734,39.3738923462272,0.724831551025995,8.9000244140625,1.7085532765549694,0.0006988423909817,0.0054236328791614,0.006748691127708,0.0070367666852229,52416805.0,0.6919460276146171,0.3699951171875,0.0698842390981724,0.6417441025518734,-0.0867524007981635,529.4400024414062,525.9600219726562,529.8300170898438,530.0599975585938,,,0.0,,,0.0,
2024-05-29,525.6799926757812,527.3099975585938,525.3699951171875,526.0999755859375,45190300.0,528.2280029296875,529.0480041503906,522.1635025024414,516.3678009033204,528.027119249135,527.0149444570586,523.2213252709719,4.8200793763001,4.678614319884956,0.1414650564151447,65.19954603667108,522.1635025024414,539.8043427430814,504.5226622618013,35.28168048128009,0.6115727207377429,2.79998779296875,0.5350636075452191,-0.0070025518388711,0.0059526247349624,0.0057378862327579,0.007081440673603,50802140.0,0.8895353620930142,-3.71002197265625,-0.7002551838871107,0.3687516691567217,0.0798932651057311,529.8099975585938,529.4400024414062,525.9600219726562,531.3599853515625,,,0.0,,,0.0,
2024-05-30,524.52001953125,525.2000122070312,521.3300170898438,522.6099853515625,46377600.0,526.7839965820312,528.3309997558594,523.2765014648437,516.5058001708984,526.2214079499443,526.2140428015139,523.1631024215043,4.172262722879168,4.577344000483798,-0.40508127760463,54.09121703907928,523.2765014648437,537.6240066494973,508.92899628019,28.69501036930734,0.4767724038185366,-7.1700439453125,-1.3534001941954277,-0.0066337015706721,0.0046465397950913,0.0059579652703817,0.0071147688258034,49108880.0,0.944383174692642,-3.489990234375,-0.6633701570672113,0.7405130452270509,-0.3641489568681188,526.0999755859375,529.8099975585938,529.4400024414062,529.8300170898438,,,0.0,,,0.0,
2024-05-31,523.5900268554688,527.5,518.3599853515625,527.3699951171875,90785800.0,527.0659912109375,528.1989990234375,524.3935012817383,516.6436004638672,526.6042703390253,526.4242159498182,523.5637588687123,3.9968827879937407,4.461251757985787,-0.4643689699920461,59.6283890197829,524.3935012817383,535.9707917298678,512.8162108336088,23.15458089625895,0.6285488106558701,-1.32000732421875,-0.2496751060400549,0.0091081492873177,0.0056839197799353,0.0059426882209789,0.007111168660136,50520660.0,1.7970034437396505,4.760009765625,0.9108149287317736,1.7331313372135413,0.7219328229798709,522.6099853515625,526.0999755859375,529.8099975585938,525.9600219726562,,,0.0,,,0.0,
2024-06-03,529.02001953125,529.3099975585938,522.5999755859375,527.7999877929688,46835700.0,526.73798828125,528.0339965820312,525.2190002441406,516.7555999755859,527.0028428236732,526.6743562849365,523.967209242451,3.848229744336777,4.3386473552559846,-0.4904176109192075,60.05253971646364,525.2190002441406,535.0911675503713,515.3468329379099,19.744334612461444,0.6307204116769366,-1.6500244140625,-0.3116487630596729,0.0008153529396106,0.0056669522763181,0.0054380550419048,0.0070983185366852,49224610.0,0.9514691939661888,0.42999267578125,0.0815352939610658,1.271319084472635,-0.2306210905519768,527.3699951171875,522.6099853515625,526.0999755859375,529.4400024414062,,,0.0,,,0.0,
2024-06-04,526.4600219726562,529.1500244140625,524.9600219726562,528.3900146484375,34632700.0,526.4539916992187,527.8669982910156,525.8100006103516,516.8991998291016,527.465233431928,526.9862941692094,524.3884288049259,3.7349768838527098,4.21791326097533,-0.4829363771226198,57.83803800454521,525.8100006103516,534.8851040889168,516.7348971317864,18.150206957130425,0.6421479129235117,-1.66998291015625,-0.3150554499203927,0.0011178985773303,0.0056659900230037,0.005035612630415,0.007092622282085,48593010.0,0.7127095028688283,0.59002685546875,0.1117898577330356,0.7929753260371609,0.3665981452018956,527.7999877929688,527.3699951171875,522.6099853515625,529.8099975585938,,,0.0,,,0.0,
2024-06-05,530.77001953125,534.6900024414062,528.72998046875,534.6699829101562,47610400.0,528.1679931640625,528.197998046875,526.6864990234375,517.1971990966797,529.8668165913375,528.3833284857451,525.3676244339954,4.104648300261829,4.19526026883263,-0.0906119685708013,57.576634494080885,526.6864990234375,535.6209242293107,517.7520738175642,17.868850411746507,0.9467821769592208,3.30999755859375,0.622929398118634,0.0118851001866435,0.0068390537901334,0.0055788651831476,0.0072640441928304,48345465.0,0.984795574931382,6.27996826171875,1.1885100186643571,1.1147104126205918,0.7347746171403023,528.3900146484375,527.7999877929688,527.3699951171875,526.0999755859375,,,0.0,,,0.0,
2024-06-06,534.97998046875,535.4199829101562,532.6799926757812,534.6599731445312,30808500.0,530.5779907226563,528.6809936523438,527.5599975585938,517.5141986083985,531.4645354424022,529.5245366055244,526.2526100254751,4.3467017842332325,4.225548571912751,0.1211532123204817,59.57034613397623,527.5599975585938,535.9867298186249,519.1332652985626,16.85346452006229,0.921276917721322,4.8299560546875,0.9116048353048446,-1.872139066139145e-05,0.0067344154305557,0.0055806512798955,0.0072561170411795,47783530.0,0.6447514446923448,-0.010009765625,-0.0018721390661391,0.5124734171253018,-0.0598166914467265,534.6699829101562,528.3900146484375,527.7999877929688,522.6099853515625,,,0.0,,,0.0,
2024-06-07,533.6599731445312,536.8900146484375,532.5399780273438,534.010009765625,43224500.0,531.9059936523438,529.4859924316406,528.2519989013672,517.7309991455078,532.3130268834765,530.3400771800881,526.9914100007275,4.434960833651644,4.26743102426053,0.1675298093911141,57.33592818722224,528.2519989013672,536.391695683052,520.1123021196823,16.279393563369695,0.8536993464679131,8.04998779296875,1.5305322565727733,-0.0012156574487586,0.0061579828280134,0.0055297239524738,0.007172784169703,47762570.0,0.9049868966431244,-0.64996337890625,-0.1215657448758622,0.8145983299082661,0.0655916948447901,534.6599731445312,534.6699829101562,528.3900146484375,527.3699951171875,,,0.0,,,0.0,
2024-06-10,533.1799926757812,535.989990234375,532.5700073242188,535.6599731445312,35686100.0,533.4779907226563,530.1079895019532,528.9929962158203,517.9827984619141,533.4286756371614,531.307330991805,527.8169874429944,4.585189807625397,4.330982780933503,0.2542070266918941,58.71730653755235,528.9929962158203,536.9886379884503,520.9973544431904,15.991283545259876,0.9169131833502608,6.219970703125,1.1748206925133828,0.003089761144422,0.0059315937721857,0.005543692269281,0.0071819362457428,46935215.0,0.7603267610471157,1.64996337890625,0.3089761144422054,0.6384615393380296,0.4651300691731017,534.010009765625,534.6599731445312,534.6699829101562,527.7999877929688,,,0.0,,,0.0,
2024-06-11,534.0700073242188,537.010009765625,532.0499877929688,536.9500122070312,36383400.0,535.189990234375,530.8219909667969,529.7949981689453,518.2785992431641,534.6024544937848,532.333273030937,528.6867993252837,4.753546794412614,4.415495583629325,0.3380512107832887,58.70451577584781,529.7949981689453,537.5922117576054,521.9977845802853,15.594427177320084,0.9588186508377752,7.1400146484375,1.347655703240643,0.0024083170801936,0.0059406701557154,0.0055392880168329,0.0071794804647083,46918565.0,0.7754584992102806,1.2900390625,0.2408317080193622,0.9237399869438536,0.5392560606879635,535.6599731445312,534.010009765625,534.6599731445312,528.3900146484375,,,0.0,,,0.0,
2024-06-12,541.6300048828125,544.1199951171875,540.2999877929688,541.3599853515625,63251300.0,536.5279907226562,532.3479919433594,530.697998046875,518.728998413086,536.8549647797107,533.9744934528688,529.8937694230245,5.183071672577057,4.569010801418871,0.6140608711581859,66.47612402424664,530.697998046875,539.4524153614396,521.9435807323104,17.508834629129296,1.1089489980646252,15.260009765625,2.900591232422953,0.0082130050177386,0.0054938783009465,0.0057014714336538,0.0071876640605479,47204335.0,1.33994685022043,4.40997314453125,0.8213005017738695,0.705631636541813,-0.0498531338396626,536.9500122070312,535.6599731445312,534.010009765625,534.6699829101562,,,0.0,,,0.0,
